labrador_retriever	IsA	percoid_fish/n
marplot	RelatedTo	backseat_driver
atlanta	RelatedTo	kansa
busy_work	RelatedTo	routine
go_see_film	HasSubevent	swallow
flood/v	IsA	change_integrity/v
hone	RelatedTo	sharpen
monotheism	RelatedTo	henotheism
chevrolet_automobile	IsA	brand_name_product
return/v	IsA	transmit/v
six	RelatedTo	five
pylorus	RelatedTo	lumen
see_exhibit	HasPrerequisite	get_dress
yoruba	IsA	niger_congo_language
absolute/a	SimilarTo	live/a
trim	RelatedTo	decorate
peptide_nucleic_acid	RelatedTo	deoxyribonucleic_acid
bodybuilder	DerivedFrom	builder
tusk	RelatedTo	walrus
demand	RelatedTo	claim
align/v	IsA	claim/v
whelk	RelatedTo	whelk
ignore	RelatedTo	ignorance
cut_of_beef/n	IsA	decrease/n
saddle	RelatedTo	backbone
one_impairment_person_might_have	IsA	tumor
air_ticket	AtLocation	apartment_build
community/n	IsA	order/n
fall_in_love	MotivatedByGoal	love_else
eavesdrop	HasSubevent	feel_guilty
wander	RelatedTo	roam
disaster	Synonym	ruin
warp	RelatedTo	correct
prissy	RelatedTo	particular
chair/n	IsA	transmission/n
deform	RelatedTo	disfigure
issue/v	IsA	tell/v
morphine	IsA	sedative
funny	RelatedTo	amuse
corm	RelatedTo	adverse
spike/n	IsA	musical_notation/n
twilight	EtymologicallyDerivedFrom	twin
island/n	MemberOf	archipelago/n
bake_soda	Synonym	sodium_bicarbonate
trojan_war	RelatedTo	troy
charcoal	AtLocation	retail_store
nucleus/n	IsA	destruction/n
get_something	HasSubevent	receive
disconcert	RelatedTo	composure
grievous	RelatedTo	grief
wall/n	IsA	conflict/n
apocenter	EtymologicallyDerivedFrom	apo
mystic	RelatedTo	mystical
appointment	IsA	criterion
flippant	RelatedTo	pert
leech	RelatedTo	healer
attract/v	IsA	push/v
catch_cold	HasSubevent	exhale
marshmallow	DerivedFrom	mallow
construct/v	IsA	attract/v
obsolescence	RelatedTo	out_of_date
call/v	IsA	end/v
white_blood_cell	DerivedFrom	blood_cell
tap/v	IsA	supply/v
variation/n	IsA	consequence/n
dag	RelatedTo	booth
symphony_hall	UsedFor	play_music
go_to_toilet	MotivatedByGoal	empty_bladder
tale	RelatedTo	writ
trace/n	IsA	representation/n
doorstop	RelatedTo	interview
osteology	RelatedTo	morphology
dun	RelatedTo	dune
minstrel	RelatedTo	blackface
relation/n	Synonym	correspondence
pocket/n	IsA	placement/n
enroll	RelatedTo	envelop
appearance/n	IsA	begin/n
indulgent	RelatedTo	favor
impartial	EtymologicallyDerivedFrom	em
spasm	RelatedTo	seizure
sop	RelatedTo	soak
berm	RelatedTo	fortification
bow/n	IsA	think/n
marriage_finger	RelatedTo	ring_finger
algology	RelatedTo	botany
buy/v	IsA	accept/v
use/n	IsA	small_indefinite_quantity/n
love_one	IsA	polygon
subjugate	RelatedTo	quash
hydrogen_cyanide	IsA	inorganic_substance
blench	RelatedTo	shrink
tongs	RelatedTo	tweezer
tonality	RelatedTo	major
visit_other_country	Causes	pride
awkward/a	Antonym	dexterous
bell/n	IsA	pitch/n
doldrums	RelatedTo	malaise
form_of_entertainment	IsA	mystify
balderdash	IsA	sometimes
mother_tongue	RelatedTo	ancestry
denounce	Synonym	condemn
fungus_family/n	IsA	memory/n
reinforce/v	Synonym	review
glam_rock	IsA	musical_composition
monosaccharide	RelatedTo	fructose
accessory	RelatedTo	assist
sensitive	RelatedTo	accurate
rondel	RelatedTo	metric
kingdom/n	IsA	social_group/n
epirus	RelatedTo	thessaly
football_game	IsA	purposeful_composite_physical_and_mental_activity
person	NotDesires	humiliation
input	RelatedTo	contribution
disputable	Synonym	controvertible
drive/n	IsA	return/n
continue/v	IsA	house/v
soda_pop	DerivedFrom	soda
vacuum_clean	DerivedFrom	vacuum
improper	RelatedTo	inappropriate
difficulty/n	IsA	illness/n
sparrow	RelatedTo	nondescript
overflow	RelatedTo	brim
dock	RelatedTo	wooden
chessboard	RelatedTo	chess
floss	RelatedTo	show_off
surreptitiously	EtymologicallyDerivedFrom	ly
meristem	IsA	plant_part
pubic_hair	RelatedTo	puberty
post/v	IsA	announce/v
play_harp	HasSubevent	mess_up
merfolk	EtymologicallyDerivedFrom	merman
lw	DerivedFrom	wavelength
soupspoon	RelatedTo	teaspoon
shower_curtain	IsA	sheet_of_substance
socialist	RelatedTo	marxist
hinder	RelatedTo	buttock
bulletin	DerivedFrom	bullet
depict	Synonym	fancy
pretty	RelatedTo	pleasant
fap	RelatedTo	masturbation
organophosphate	RelatedTo	herbicide
iron/n	IsA	creation/n
adaptor	RelatedTo	adaptativeness
freelance	RelatedTo	mercenary
admissible	RelatedTo	deserve
reentry	RelatedTo	impulse
colostrum	RelatedTo	mammary_gland
raft	IsA	cultural_activity
continuous	RelatedTo	intervene
sow	RelatedTo	boar
application/n	IsA	display/n
social_science	RelatedTo	geography
fluid_reservoir	IsA	man_make_object
misgive	RelatedTo	doubt
topmost	EtymologicallyDerivedFrom	most
plan/n	IsA	tube/n
internet_cafe	IsA	fix_freestanding_structure
manual	RelatedTo	gearbox
proration	RelatedTo	proportional
laugh_at_joke	MotivatedByGoal	have_good_time
bodybuilding	RelatedTo	muscular
gallant	RelatedTo	lover
c	RelatedTo	alternate_current
recollection	RelatedTo	recall
motorboat	RelatedTo	speedboat
clip/n	IsA	gear/n
rib/n	IsA	organism/n
yard/n	IsA	european/n
division/n	IsA	army_unit/n
pass/n	IsA	connection/n
distribute/v	IsA	state/v
variate	EtymologicallyDerivedFrom	vary
uncomfortable	RelatedTo	comfortable
asperger's_syndrome	EtymologicallyDerivedFrom	syndrome
taxiway	RelatedTo	runway
derogatory	RelatedTo	testament
square_dance	RelatedTo	quadrille
calculate/v	IsA	reason/v
comment	RelatedTo	remark
adventurous/a	Antonym	safe
swanherd	DerivedFrom	herd
misbehave	RelatedTo	improper
alacrity/n	Synonym	eagerness
crayfish	IsA	wild_animal
make_bread	HasPrerequisite	use_money
bullseye	EtymologicallyDerivedFrom	bull
bid/v	IsA	sound/v
dyad	RelatedTo	valence
cut_of_beef/n	IsA	wind/n
swagger	DerivedFrom	swag
wiener_dog	AtLocation	bun
birch/n	IsA	relation/n
district	RelatedTo	select
shade/n	IsA	flag/n
drop/v	IsA	damage/v
vaccine	AtLocation	medicine_chest
mister	EtymologicallyDerivedFrom	meister
write_system	Synonym	script
finish	RelatedTo	finland
mitochondrion	RelatedTo	atp
activation	RelatedTo	effective
kinesis	RelatedTo	stimulus
ecumenopolitan	DerivedFrom	ecumenopolis
grove	RelatedTo	fruit_tree
jaw/n	PartOf	racket/n
capsicum	RelatedTo	capsule
utility_case	AtLocation	repair_shop
rope/n	IsA	conformity/n
carve/v	IsA	change_integrity/v
fracture/v	IsA	discontinue/v
adrenergic	EtymologicallyDerivedFrom	ad
deadline	RelatedTo	capable
improvident	RelatedTo	provide
affirm	RelatedTo	affirmative
lurk	RelatedTo	ambush
ocker	RelatedTo	boorish
fiend	Synonym	aficionado
explorer	RelatedTo	dentistry
condenser	IsA	vehicle_part
fun/n	IsA	wit/n
vicinity	Synonym	neighbourhood
sociology	RelatedTo	anthropology
nihilism	RelatedTo	futile
cruelty	RelatedTo	suffer
fantastic/a	Synonym	brilliant
petrify	RelatedTo	callous
size/n	IsA	protection/n
nat	RelatedTo	nat
reform/v	IsA	shape/v
beetle	RelatedTo	jut
fall/v	IsA	exist/v
diplomat/n	IsA	official/n
pathological	EtymologicallyDerivedFrom	ical
harbor	RelatedTo	shelter
koala	AtLocation	captivity
home/n	IsA	establishment/n
jolt	IsA	carbonate
bid	RelatedTo	attempt
cane	IsA	walk_stick
tobacco	IsA	organic_matter
key/n	IsA	stand/n
comport	RelatedTo	accord
service/n	IsA	state/n
besiege	RelatedTo	beset
buy_something_for_love_one	HasLastSubevent	pay_for
thick/a	Antonym	sparse
prelate	EtymologicallyDerivedFrom	prelate
furnace/n	IsA	mechanical_device/n
isoprene	RelatedTo	polymerize
screwdriver	AtLocation	conference
winch	RelatedTo	haul
chair/n	IsA	interest/n
begin_work	MotivatedByGoal	need_money
comprise	RelatedTo	consist
mexican	RelatedTo	aztec
blow_up	RelatedTo	zoom
cush	RelatedTo	sudan
buy_fresh_fruit_and_vegetable	HasSubevent	get_bore
porcupine	RelatedTo	urchin
cartel	RelatedTo	within
adverb	RelatedTo	clause
race/v	IsA	delegate/v
rifleman	RelatedTo	passerine
scot	RelatedTo	scott
buy_something_small	HasSubevent	get_lose
nose/n	IsA	aspect/n
destruction	Synonym	desolation
blowfish	AtLocation	salt_water
opt	RelatedTo	occupy
forset	RelatedTo	impede
seafood	IsA	solid/n
motel	IsA	residency
polka	RelatedTo	bohemia
packet	IsA	structure_information
infectious/a	Synonym	contagious
explosion/n	IsA	register/n
victimize	RelatedTo	sacrifice
bf	RelatedTo	best
watch_tv_show	Causes	change_channel
trenton	RelatedTo	illinois
hogherd	RelatedTo	swineherd
faithless	RelatedTo	fidelity
build/v	IsA	challenge/v
erupt/v	IsA	destroy/v
jupiter	IsA	heavenly_body
bill/n	Synonym	greenback
one_book_of_bible	IsA	jeremiah
arduous	Synonym	wearisome
take_up	RelatedTo	hem
fillet	RelatedTo	slice
watch_tv_show	HasSubevent	change_channel
thermosetting	RelatedTo	solidify
animal_husbandry/n	IsA	production/n
borrow	Synonym	feign
squid	IsA	mollusk
mp	RelatedTo	senator
honorific	RelatedTo	honour
schizophrenic	RelatedTo	changeable
oversee	Synonym	supervise
toggle	EtymologicallyDerivedFrom	lease
press/v	IsA	happen/v
monosodium_glutamate	IsA	food_or_drink
cheek	DerivedFrom	cheek
test_car	HasPrerequisite	use_hand
inveterate	RelatedTo	malignant
visit_art_gallery	HasPrerequisite	put_on_clothe
unfair	RelatedTo	partial
opine	RelatedTo	consider
create_idea	UsedFor	decide
rank/n	IsA	topographic_point/n
apocenter	EtymologicallyDerivedFrom	of
chrome	RelatedTo	graphical_user_interface
ie	RelatedTo	indo_european
russian/n	HasContext	soviet_union/n
easter	RelatedTo	pace
impression/n	IsA	arrival/n
run_up	RelatedTo	athlete
glimpse	Synonym	perceive
calcium_44	RelatedTo	calcium_48
taliban	IsA	terrorist
zero/n	PartOf	kernel
attempt	RelatedTo	try
engage/v	IsA	affect/v
odessa	RelatedTo	black_sea
designer	IsA	office_worker
awrath	RelatedTo	enrage
night/n	Synonym	obscurity
purl	RelatedTo	tonic
bracket/n	IsA	infectious_disease/n
flea	IsA	heterotroph
go_to_performance	Causes	traffic
jaw/n	IsA	property/n
confectioner	RelatedTo	dealer
stuff/n	IsA	solid/n
polymath	RelatedTo	comprehensive
incision/n	PartOf	operation/n
trade/n	IsA	interest/n
biennial	RelatedTo	happen
hereditary	RelatedTo	heritage
lysosome	RelatedTo	macromolecule
protestantism/n	IsA	argument/n
acne	RelatedTo	pimple
tie_up	RelatedTo	interruption
information_bear_object_in_form_of_paper	IsA	human_culture_specific_information_bear_object
frost	IsA	inanimate_object
adieu	Synonym	bye
dex	RelatedTo	dextrorotatory
inuit	Synonym	inuit
freight	RelatedTo	item
virtual	RelatedTo	essence
publication/n	IsA	energy/n
latvian	EtymologicallyDerivedFrom	latvia
young_child	CapableOf	pick_nose
salutation	RelatedTo	hello
make_sure_you're_healthy	HasSubevent	live_long
hair_gel	AtLocation	beauty_salon
stool	RelatedTo	propagate
finance/n	IsA	administration/n
roommate	RelatedTo	person
opposition/n	IsA	placement/n
steppe	RelatedTo	prairie
adjunct	RelatedTo	attach
diamond/n	IsA	code/n
strait/n	IsA	reaction/n
jack/n	IsA	gear/n
so	RelatedTo	bf
go_for_haircut	UsedFor	get_out_of_house
ear/n	IsA	organ/n
chimney	IsA	construct_route
pour	RelatedTo	send
daily	RelatedTo	quotidian
passport_case	AtLocation	briefcase
aphrodisiac	RelatedTo	arouse
pouch	AtLocation	jacket
scrutinize	RelatedTo	inscrutable
isolate	RelatedTo	isolation
dynamite	RelatedTo	exceptionally
rack/n	IsA	food/n
commercial	CausesDesire	christmas_shop
force/v	DerivedFrom	power/n
crisp	RelatedTo	snack
imminent	RelatedTo	occur
pedigree	RelatedTo	chart
tap/v	IsA	sound/v
attack/v	DerivedFrom	aggression/n
cissexual	Antonym	transsexual
inspire	RelatedTo	inhale
acacia	RelatedTo	gum_arabic
embolden	RelatedTo	boldface
subatomic_particle	RelatedTo	muon
person	AtLocation	glider
eyeglass_case	HasA	hinge
hockey	IsA	sometimes
bake_cake	HasSubevent	dinner
vishnu	RelatedTo	mythology
violate	RelatedTo	rape
clinch	RelatedTo	hitch
post/v	HasContext	ride/n
smell_test	RelatedTo	common_sense
bleed_heart	RelatedTo	plight
digital_camera	RelatedTo	digital
sawmill	RelatedTo	lumber
checker	RelatedTo	checkerboard
tack	IsA	non_agentive_artifact
anaesthetic	RelatedTo	anaesthesia
communism	RelatedTo	marxism
cheer	RelatedTo	goodbye
magnitude/n	IsA	table/n
statue	AtLocation	state_park
uncipher	Synonym	untangle
feud	Synonym	fief
banana	AtLocation	old_house
misinform	RelatedTo	mislead
logroll	RelatedTo	stretcher
intellection	RelatedTo	content
distance/n	IsA	stop/n
wanty	EtymologicallyDerivedFrom	wee
paralyse	RelatedTo	immobilize
bass	IsA	singer
use_vcr	Causes	eat_popcorn
successful	RelatedTo	successfully
prepossess	RelatedTo	favor
focal_point	DerivedFrom	focal
nobel_prize	RelatedTo	economics
dude	Synonym	masher
occultation	RelatedTo	imam
nigger/n	IsA	man/n
eucharist	RelatedTo	sacrament
pi	RelatedTo	ratio
bring/v	SimilarTo	bring/v
strangle	RelatedTo	suffocate
electronics_store	IsA	retail_store
wikipedia	EtymologicallyDerivedFrom	wiki
magnetic_resonance_image	RelatedTo	compute_axial_tomography
converge/v	IsA	experience/v
iguanidae/n	IsA	memory/n
image/n	IsA	aid/n
expose/v	IsA	inform/v
anodyne	RelatedTo	capable
custom	RelatedTo	specialize
scrivener	RelatedTo	broke
pandeist	RelatedTo	pantheist
swash	RelatedTo	oblique
tongue_and_groove	RelatedTo	ridge
scientology	IsA	belief/n
professional	IsA	skilled_worker
flock	Synonym	host
chopper	IsA	transportation_topic
eat_ice_cream	Causes	gain_weight
word/n	IsA	value/n
jimmy	RelatedTo	crowbar
expansion/n	IsA	aid/n
dawn	IsA	dusk
pull/n	IsA	degree/n
forest/n	IsA	arrival/n
goody_bag	RelatedTo	promotion
medium/n	IsA	act/n
dampness	RelatedTo	moist
treble	RelatedTo	thrice
corinthian	RelatedTo	contestant
old_church_slavonic	RelatedTo	slavic
pachyderm	IsA	placental_mammal
maxi	RelatedTo	ankle
eat_quickly	HasSubevent	stack
string_bass	AtLocation	orchestra
ember	RelatedTo	ember
wristband	RelatedTo	wrist
louse	RelatedTo	louse
raft	RelatedTo	drift
whereinto	RelatedTo	wherefore
blower	RelatedTo	atlantic
hardy	Synonym	sturdy
plectrum	RelatedTo	pluck
internal	Antonym	external
forename	Synonym	first_name
troop	RelatedTo	uniform
business_activity	IsA	unnatural_thing
alpine	RelatedTo	alp
consist	RelatedTo	comprise
conclusion/n	IsA	act/n
resolution/n	IsA	calculus/n
chafe	RelatedTo	rage
unemployed	EtymologicallyDerivedFrom	implicate
old_testament	DerivedFrom	testament
patch/n	IsA	presentation/n
meet/v	DerivedFrom	brush/n
shoot_star	RelatedTo	meteoroid
lexicographer	RelatedTo	lexicography
celibate	RelatedTo	celibacy
generative	RelatedTo	originate
afraid	Synonym	scare
toast	RelatedTo	salutation
min_nan	RelatedTo	southeast_asia
finch	RelatedTo	passerine
chair/n	IsA	pass/n
soft/a	Antonym	harsh
textbook	AtLocation	gym
darkness	RelatedTo	gloom
sign/v	IsA	agree/v
utilitarian	RelatedTo	functional
destruction/n	IsA	end/n
coulomb's_constant	RelatedTo	coulometric
hatred	RelatedTo	dislike
something_find_underground	IsA	symbolic_representation
adulthood/n	DerivedFrom	adult/n
sandy	DerivedFrom	alexander
subversion	RelatedTo	systematic
fountain_pen	RelatedTo	reservoir
exit	AtLocation	downstairs
epic	RelatedTo	appropriate
sprinkle	RelatedTo	baptize
antidote	RelatedTo	counteract
marmoset	AtLocation	national_park
spectacle/n	Synonym	eyeglass
watch_even_news	UsedFor	learn_thing
plot/n	Synonym	scheme
conference/n	IsA	meet/n
australopith	RelatedTo	hominid
indifferent	RelatedTo	bias
abortion	RelatedTo	untimely
clamor	RelatedTo	continue
dreg	Synonym	loser
jab	RelatedTo	injection
reconnoiter	Synonym	survey
stadium	IsA	construction_topic
cone	RelatedTo	pointy
give/v	Causes	have/v
march/v	Causes	march/v
circulatory_system	RelatedTo	artery
rubber_band	HasProperty	stretchy
line/n	IsA	artifact/n
modesty	RelatedTo	reserve
mumble	RelatedTo	unintelligible
straw_man	DerivedFrom	straw
disable	RelatedTo	deactivate
buckle	EtymologicallyDerivedFrom	lox
firewood	IsA	outdoor_activity
drift/n	IsA	fish/n
crete	DerivedFrom	concrete
sail/v	IsA	travel/v
repel/v	IsA	press/v
compute_sum	UsedFor	everyone
confection	RelatedTo	utilitarian
imply	RelatedTo	entangle
armor_plate/n	IsA	kind/n
sikhism	IsA	monotheistic_religion
labor/n	IsA	consequence/n
agency	RelatedTo	represent
sail/n	IsA	help/n
chesspiece	AtLocation	large_house
cartilage	RelatedTo	squishy
beijingese	Synonym	pekinese
recoverable	RelatedTo	debtor
deface	Synonym	cancel
unaccustomed	EtymologicallyDerivedFrom	accustom
notch	RelatedTo	defile
snowboard	IsA	purposeful_composite_physical_and_mental_activity
confidential	RelatedTo	intend
alternative	RelatedTo	possibility
fragment/n	IsA	accessory/n
nightingale	IsA	non_person_animal
alkaline	EtymologicallyDerivedFrom	alkali
chamber	RelatedTo	defensive
game/n	Synonym	racket
hick	IsA	facet_collection
perspective	RelatedTo	perspicacity
inveigh	RelatedTo	entice
witticism	EtymologicallyDerivedFrom	witty
nine	RelatedTo	purity
deprivation	RelatedTo	deprive
thirl	RelatedTo	penetrate
introduction	RelatedTo	introduce
seal/v	IsA	repair/v
black_and_white	DerivedFrom	carrier
axis/n	IsA	share/n
droll	RelatedTo	joke
dictation	DerivedFrom	dictate
zoroastrianism	IsA	commitment/n
stately	RelatedTo	regal
felon	RelatedTo	commit
stairway	IsA	site
ersatz	RelatedTo	imitation
patent	MotivatedByGoal	see_idea_become_reality
nasa	RelatedTo	agency
church/n	IsA	variable/n
descriptivism	RelatedTo	formalism
cement/n	IsA	rate/n
cry/v	IsA	denote/v
build/v	IsA	grow/v
associate	Antonym	disassociate
tarantula	IsA	invertebrate
inadequate	RelatedTo	insufficient
rusyn	EtymologicallyDerivedFrom	ruthenia
polyphony	RelatedTo	texture
nutritional	RelatedTo	nutrition
serenity	RelatedTo	prince
polish/n	IsA	religious_person/n
kurd	IsA	middle_eastern
cambridgeshire	RelatedTo	bedfordshire
misuse	Antonym	proper
total	RelatedTo	sum
deal/v	Synonym	lot
bastard	RelatedTo	illegitimate
glabella	RelatedTo	axial
destroy/v	IsA	hit/v
synoptic	RelatedTo	synopsis
american_football/n	IsA	game_equipment/n
odyssey	RelatedTo	journey
require	RelatedTo	indispensable
fundamentalist	IsA	person
dullard	Synonym	jackass
dart	RelatedTo	emit
large_food_store	AtLocation	suburb
intrusion	RelatedTo	intrude
qualifier	RelatedTo	determiner
insinuate	RelatedTo	creep
cosmetic	Synonym	makeup
purchase	RelatedTo	lever
diamond/n	IsA	article/n
stepbrother	RelatedTo	stepdaughter
ludicrous	Synonym	laughable
paralytic	RelatedTo	paralysis
stationary/a	Antonym	mobile
model/n	IsA	art/n
drink_coffee	HasPrerequisite	reconsider
crabby	RelatedTo	grouchy
railroad_track	RelatedTo	sleeper
coulomb_barrier	RelatedTo	coulomb_force
genius	RelatedTo	ingenious
fault/n	IsA	natural_process/n
homeothermic	Synonym	warm_blood
play_period/n	IsA	musical_notation/n
drift/n	IsA	inhabitant/n
bc	RelatedTo	before
heavyweight	RelatedTo	boxer
minute/n	IsA	gas/n
trier	RelatedTo	approve
egotism	RelatedTo	superior
ceiling	IsA	construction_topic
soup/n	IsA	container/n
allegory	RelatedTo	symbolic
express/v	IsA	transmit/v
venal	RelatedTo	venous
give_assistance	HasPrerequisite	volunteer
pion	RelatedTo	meson
androgynous	RelatedTo	sex_organ
private_sector	RelatedTo	private_sector
lifeguard	AtLocation	at_gym
barbarian	RelatedTo	cruel
lock/v	IsA	touch/v
neatherd	RelatedTo	horseherd
spell/v	DerivedFrom	mean/n
boom	RelatedTo	harbour
white/n	InstanceOf	chief_justice/n
